transaction_id,client_id,date,product,quantity,unit_price,total
326,19,2019-01-10,Ice Cubes,5,1,5
326,19,2019-01-10,Orange Juice,5,3.5,17.5
326,19,2019-01-10,Milk,5,1.5,7.5
326,19,2019-01-10,Tomatoes,5,5,25
326,19,2019-01-10,Ice Cream,5,5,25
327,94,2019-01-10,Lettuce,3,2,6
327,94,2019-01-10,Pasta,3,3,9
328,61,2019-01-10,Pasta,3,3,9
328,61,2019-01-10,Carrots,3,2.7,8.100000000000001
328,61,2019-01-10,Ice Cream,3,5,15
329,77,2019-01-10,Carrots,1,2.7,2.7
329,77,2019-01-10,Ice Cubes,1,1,1
329,77,2019-01-10,Bread,1,2,2
329,77,2019-01-10,Tomatoes,1,5,5
330,39,2019-01-10,Ice Cubes,2,1,2
330,39,2019-01-10,Potatoes,2,2.3,4.6
331,48,2019-01-10,Potatoes,2,2.3,4.6
331,48,2019-01-10,Cheese,2,2.5,5.0
332,88,2019-01-10,Carrots,1,2.7,2.7
332,88,2019-01-10,Ice Cubes,1,1,1
333,67,2019-01-10,Bread,4,2,8
333,67,2019-01-10,Cheese,4,2.5,10.0
333,67,2019-01-10,Potatoes,4,2.3,9.2
333,67,2019-01-10,Orange Juice,4,3.5,14.0
333,67,2019-01-10,Pasta,4,3,12
334,55,2019-01-10,Tomatoes,2,5,10
335,80,2019-01-10,Tomatoes,1,5,5
336,61,2019-01-10,Ice Cream,5,5,25
336,61,2019-01-10,Tomatoes,5,5,25
336,61,2019-01-10,Ice Cubes,5,1,5
336,61,2019-01-10,Bread,5,2,10
337,39,2019-01-10,Carrots,4,2.7,10.8
337,39,2019-01-10,Ice Cubes,4,1,4
337,39,2019-01-10,Pasta,4,3,12
337,39,2019-01-10,Cheese,4,2.5,10.0
337,39,2019-01-10,Orange Juice,4,3.5,14.0
338,72,2019-01-10,Carrots,5,2.7,13.5
338,72,2019-01-10,Bread,5,2,10
338,72,2019-01-10,Milk,5,1.5,7.5
338,72,2019-01-10,Tomatoes,5,5,25
338,72,2019-01-10,Cheese,5,2.5,12.5
339,18,2019-01-10,Lettuce,3,2,6
339,18,2019-01-10,Carrots,3,2.7,8.100000000000001
340,54,2019-01-10,Lettuce,2,2,4
340,54,2019-01-10,Pasta,2,3,6
340,54,2019-01-10,Milk,2,1.5,3.0
340,54,2019-01-10,Bread,2,2,4
340,54,2019-01-10,Cheese,2,2.5,5.0
341,6,2019-01-10,Orange Juice,2,3.5,7.0
341,6,2019-01-10,Lettuce,2,2,4
341,6,2019-01-10,Bread,2,2,4
341,6,2019-01-10,Ice Cubes,2,1,2
341,6,2019-01-10,Pasta,2,3,6
342,66,2019-01-10,Potatoes,4,2.3,9.2
342,66,2019-01-10,Tomatoes,4,5,20
342,66,2019-01-10,Ice Cream,4,5,20
343,29,2019-01-10,Milk,3,1.5,4.5
344,38,2019-01-10,Tomatoes,3,5,15
344,38,2019-01-10,Ice Cream,3,5,15
344,38,2019-01-10,Bread,3,2,6
345,88,2019-01-10,Pasta,2,3,6
345,88,2019-01-10,Carrots,2,2.7,5.4
345,88,2019-01-10,Potatoes,2,2.3,4.6
345,88,2019-01-10,Ice Cream,2,5,10
345,88,2019-01-10,Ice Cubes,2,1,2
346,33,2019-01-10,Lettuce,1,2,2
346,33,2019-01-10,Ice Cubes,1,1,1
346,33,2019-01-10,Carrots,1,2.7,2.7
347,53,2019-01-10,Cheese,5,2.5,12.5
347,53,2019-01-10,Bread,5,2,10
348,2,2019-01-10,Lettuce,2,2,4
348,2,2019-01-10,Bread,2,2,4
349,8,2019-01-10,Lettuce,4,2,8
349,8,2019-01-10,Potatoes,4,2.3,9.2
349,8,2019-01-10,Milk,4,1.5,6.0
349,8,2019-01-10,Ice Cubes,4,1,4
349,8,2019-01-10,Orange Juice,4,3.5,14.0
350,98,2019-01-10,Ice Cubes,1,1,1
350,98,2019-01-10,Carrots,1,2.7,2.7
350,98,2019-01-10,Ice Cream,1,5,5
350,98,2019-01-10,Cheese,1,2.5,2.5
351,11,2019-01-10,Lettuce,2,2,4
351,11,2019-01-10,Orange Juice,2,3.5,7.0
352,84,2019-01-10,Tomatoes,5,5,25
352,84,2019-01-10,Ice Cream,5,5,25
353,63,2019-01-11,Lettuce,5,2,10
353,63,2019-01-11,Ice Cubes,5,1,5
353,63,2019-01-11,Tomatoes,5,5,25
354,7,2019-01-11,Ice Cubes,1,1,1
354,7,2019-01-11,Ice Cream,1,5,5
355,30,2019-01-11,Bread,2,2,4
355,30,2019-01-11,Milk,2,1.5,3.0
355,30,2019-01-11,Lettuce,2,2,4
355,30,2019-01-11,Ice Cubes,2,1,2
355,30,2019-01-11,Potatoes,2,2.3,4.6
356,18,2019-01-11,Ice Cream,2,5,10
357,27,2019-01-11,Lettuce,4,2,8
357,27,2019-01-11,Cheese,4,2.5,10.0
357,27,2019-01-11,Tomatoes,4,5,20
358,90,2019-01-11,Orange Juice,2,3.5,7.0
358,90,2019-01-11,Ice Cubes,2,1,2
358,90,2019-01-11,Pasta,2,3,6
359,10,2019-01-11,Orange Juice,3,3.5,10.5
359,10,2019-01-11,Lettuce,3,2,6
360,19,2019-01-11,Pasta,4,3,12
360,19,2019-01-11,Lettuce,4,2,8
360,19,2019-01-11,Milk,4,1.5,6.0
361,8,2019-01-11,Lettuce,4,2,8
361,8,2019-01-11,Potatoes,4,2.3,9.2
361,8,2019-01-11,Carrots,4,2.7,10.8
361,8,2019-01-11,Orange Juice,4,3.5,14.0
361,8,2019-01-11,Ice Cream,4,5,20
362,77,2019-01-11,Pasta,1,3,3
362,77,2019-01-11,Ice Cubes,1,1,1
362,77,2019-01-11,Bread,1,2,2
362,77,2019-01-11,Potatoes,1,2.3,2.3
363,42,2019-01-11,Ice Cubes,5,1,5
363,42,2019-01-11,Ice Cream,5,5,25
363,42,2019-01-11,Cheese,5,2.5,12.5
363,42,2019-01-11,Tomatoes,5,5,25
364,55,2019-01-11,Cheese,4,2.5,10.0
364,55,2019-01-11,Orange Juice,4,3.5,14.0
364,55,2019-01-11,Milk,4,1.5,6.0
365,95,2019-01-11,Ice Cream,2,5,10
365,95,2019-01-11,Ice Cubes,2,1,2
366,82,2019-01-11,Potatoes,5,2.3,11.5
366,82,2019-01-11,Carrots,5,2.7,13.5
367,69,2019-01-11,Cheese,1,2.5,2.5
367,69,2019-01-11,Milk,1,1.5,1.5
367,69,2019-01-11,Pasta,1,3,3
367,69,2019-01-11,Carrots,1,2.7,2.7
367,69,2019-01-11,Bread,1,2,2
368,56,2019-01-11,Milk,2,1.5,3.0
369,75,2019-01-11,Ice Cubes,2,1,2
369,75,2019-01-11,Potatoes,2,2.3,4.6
370,70,2019-01-11,Carrots,5,2.7,13.5
370,70,2019-01-11,Tomatoes,5,5,25
370,70,2019-01-11,Potatoes,5,2.3,11.5
370,70,2019-01-11,Orange Juice,5,3.5,17.5
370,70,2019-01-11,Milk,5,1.5,7.5
371,14,2019-01-11,Orange Juice,2,3.5,7.0
371,14,2019-01-11,Tomatoes,2,5,10
371,14,2019-01-11,Pasta,2,3,6
371,14,2019-01-11,Bread,2,2,4
371,14,2019-01-11,Milk,2,1.5,3.0
372,10,2019-01-11,Bread,4,2,8
372,10,2019-01-11,Orange Juice,4,3.5,14.0
372,10,2019-01-11,Cheese,4,2.5,10.0
372,10,2019-01-11,Lettuce,4,2,8
372,10,2019-01-11,Potatoes,4,2.3,9.2
373,3,2019-01-12,Orange Juice,4,3.5,14.0
373,3,2019-01-12,Ice Cubes,4,1,4
374,55,2019-01-12,Ice Cubes,5,1,5
375,90,2019-01-12,Ice Cubes,5,1,5
375,90,2019-01-12,Cheese,5,2.5,12.5
376,62,2019-01-12,Milk,5,1.5,7.5
376,62,2019-01-12,Bread,5,2,10
376,62,2019-01-12,Lettuce,5,2,10
377,50,2019-01-12,Ice Cubes,1,1,1
377,50,2019-01-12,Potatoes,1,2.3,2.3
377,50,2019-01-12,Tomatoes,1,5,5
377,50,2019-01-12,Orange Juice,1,3.5,3.5
378,71,2019-01-12,Milk,4,1.5,6.0
378,71,2019-01-12,Ice Cream,4,5,20
379,76,2019-01-12,Cheese,2,2.5,5.0
380,26,2019-01-12,Ice Cream,4,5,20
380,26,2019-01-12,Milk,4,1.5,6.0
380,26,2019-01-12,Ice Cubes,4,1,4
380,26,2019-01-12,Pasta,4,3,12
381,51,2019-01-12,Ice Cubes,5,1,5
381,51,2019-01-12,Pasta,5,3,15
382,73,2019-01-12,Pasta,1,3,3
382,73,2019-01-12,Bread,1,2,2
382,73,2019-01-12,Milk,1,1.5,1.5
382,73,2019-01-12,Carrots,1,2.7,2.7
382,73,2019-01-12,Potatoes,1,2.3,2.3
383,13,2019-01-13,Cheese,4,2.5,10.0
383,13,2019-01-13,Ice Cream,4,5,20
383,13,2019-01-13,Tomatoes,4,5,20
384,78,2019-01-13,Tomatoes,1,5,5
384,78,2019-01-13,Potatoes,1,2.3,2.3
385,18,2019-01-13,Milk,2,1.5,3.0
385,18,2019-01-13,Pasta,2,3,6
385,18,2019-01-13,Potatoes,2,2.3,4.6
385,18,2019-01-13,Cheese,2,2.5,5.0
385,18,2019-01-13,Lettuce,2,2,4
386,10,2019-01-13,Pasta,5,3,15
387,93,2019-01-13,Tomatoes,2,5,10
387,93,2019-01-13,Potatoes,2,2.3,4.6
387,93,2019-01-13,Milk,2,1.5,3.0
388,9,2019-01-13,Ice Cream,4,5,20
388,9,2019-01-13,Pasta,4,3,12
388,9,2019-01-13,Ice Cubes,4,1,4
388,9,2019-01-13,Cheese,4,2.5,10.0
389,74,2019-01-13,Bread,3,2,6
389,74,2019-01-13,Ice Cream,3,5,15
389,74,2019-01-13,Pasta,3,3,9
390,72,2019-01-13,Cheese,5,2.5,12.5
390,72,2019-01-13,Potatoes,5,2.3,11.5
390,72,2019-01-13,Ice Cream,5,5,25
390,72,2019-01-13,Carrots,5,2.7,13.5
391,74,2019-01-13,Potatoes,2,2.3,4.6
392,26,2019-01-13,Potatoes,5,2.3,11.5
392,26,2019-01-13,Ice Cream,5,5,25
392,26,2019-01-13,Carrots,5,2.7,13.5
393,63,2019-01-13,Milk,4,1.5,6.0
393,63,2019-01-13,Ice Cream,4,5,20
394,59,2019-01-13,Orange Juice,2,3.5,7.0
394,59,2019-01-13,Cheese,2,2.5,5.0
394,59,2019-01-13,Bread,2,2,4
395,79,2019-01-13,Ice Cubes,3,1,3
395,79,2019-01-13,Lettuce,3,2,6
396,38,2019-01-13,Bread,1,2,2
396,38,2019-01-13,Carrots,1,2.7,2.7
396,38,2019-01-13,Lettuce,1,2,2
397,75,2019-01-13,Milk,3,1.5,4.5
397,75,2019-01-13,Potatoes,3,2.3,6.8999999999999995
397,75,2019-01-13,Orange Juice,3,3.5,10.5
397,75,2019-01-13,Carrots,3,2.7,8.100000000000001
397,75,2019-01-13,Cheese,3,2.5,7.5
398,31,2019-01-13,Ice Cream,5,5,25
399,42,2019-01-13,Orange Juice,3,3.5,10.5
400,9,2019-01-13,Cheese,4,2.5,10.0
400,9,2019-01-13,Lettuce,4,2,8
400,9,2019-01-13,Orange Juice,4,3.5,14.0
400,9,2019-01-13,Potatoes,4,2.3,9.2
401,85,2019-01-13,Carrots,3,2.7,8.100000000000001
401,85,2019-01-13,Pasta,3,3,9
402,50,2019-01-13,Carrots,3,2.7,8.100000000000001
402,50,2019-01-13,Ice Cubes,3,1,3
402,50,2019-01-13,Cheese,3,2.5,7.5
403,44,2019-01-13,Milk,4,1.5,6.0
403,44,2019-01-13,Potatoes,4,2.3,9.2
403,44,2019-01-13,Ice Cubes,4,1,4
403,44,2019-01-13,Ice Cream,4,5,20
404,15,2019-01-13,Ice Cream,1,5,5
404,15,2019-01-13,Bread,1,2,2
404,15,2019-01-13,Ice Cubes,1,1,1
404,15,2019-01-13,Carrots,1,2.7,2.7
404,15,2019-01-13,Tomatoes,1,5,5
405,10,2019-01-13,Carrots,2,2.7,5.4
405,10,2019-01-13,Milk,2,1.5,3.0
406,8,2019-01-13,Pasta,3,3,9
406,8,2019-01-13,Ice Cream,3,5,15
406,8,2019-01-13,Potatoes,3,2.3,6.8999999999999995
406,8,2019-01-13,Ice Cubes,3,1,3
407,35,2019-01-13,Lettuce,3,2,6
408,31,2019-01-13,Tomatoes,4,5,20
409,16,2019-01-13,Orange Juice,2,3.5,7.0
409,16,2019-01-13,Cheese,2,2.5,5.0
409,16,2019-01-13,Ice Cream,2,5,10
410,51,2019-01-13,Tomatoes,4,5,20
410,51,2019-01-13,Cheese,4,2.5,10.0
411,55,2019-01-13,Bread,5,2,10
412,62,2019-01-13,Orange Juice,2,3.5,7.0
412,62,2019-01-13,Cheese,2,2.5,5.0
412,62,2019-01-13,Ice Cream,2,5,10
412,62,2019-01-13,Milk,2,1.5,3.0
413,25,2019-01-13,Pasta,4,3,12
413,25,2019-01-13,Tomatoes,4,5,20
414,93,2019-01-13,Pasta,1,3,3
414,93,2019-01-13,Cheese,1,2.5,2.5
414,93,2019-01-13,Lettuce,1,2,2
414,93,2019-01-13,Ice Cream,1,5,5
415,21,2019-01-13,Orange Juice,2,3.5,7.0
415,21,2019-01-13,Ice Cubes,2,1,2
416,77,2019-01-13,Carrots,2,2.7,5.4
416,77,2019-01-13,Tomatoes,2,5,10
416,77,2019-01-13,Orange Juice,2,3.5,7.0
417,31,2019-01-13,Carrots,4,2.7,10.8
417,31,2019-01-13,Ice Cubes,4,1,4
417,31,2019-01-13,Cheese,4,2.5,10.0
418,77,2019-01-13,Carrots,5,2.7,13.5
418,77,2019-01-13,Orange Juice,5,3.5,17.5
419,99,2019-01-13,Carrots,4,2.7,10.8
419,99,2019-01-13,Potatoes,4,2.3,9.2
419,99,2019-01-13,Tomatoes,4,5,20
419,99,2019-01-13,Milk,4,1.5,6.0
420,76,2019-01-13,Tomatoes,2,5,10
420,76,2019-01-13,Carrots,2,2.7,5.4
420,76,2019-01-13,Potatoes,2,2.3,4.6
420,76,2019-01-13,Cheese,2,2.5,5.0
420,76,2019-01-13,Ice Cream,2,5,10
421,86,2019-01-13,Bread,5,2,10
421,86,2019-01-13,Potatoes,5,2.3,11.5
421,86,2019-01-13,Ice Cubes,5,1,5
421,86,2019-01-13,Cheese,5,2.5,12.5
421,86,2019-01-13,Carrots,5,2.7,13.5
422,61,2019-01-13,Pasta,1,3,3
422,61,2019-01-13,Potatoes,1,2.3,2.3
423,95,2019-01-13,Cheese,1,2.5,2.5
423,95,2019-01-13,Ice Cubes,1,1,1
424,101,2019-01-13,Ice Cream,2,5,10
425,77,2019-01-13,Ice Cream,1,5,5
425,77,2019-01-13,Lettuce,1,2,2
426,20,2019-01-13,Ice Cubes,3,1,3
427,87,2019-01-13,Orange Juice,5,3.5,17.5
428,23,2019-01-13,Ice Cream,2,5,10
428,23,2019-01-13,Milk,2,1.5,3.0
429,46,2019-01-13,Ice Cubes,4,1,4
430,30,2019-01-13,Ice Cubes,4,1,4
430,30,2019-01-13,Ice Cream,4,5,20
430,30,2019-01-13,Orange Juice,4,3.5,14.0
430,30,2019-01-13,Lettuce,4,2,8
431,61,2019-01-14,Carrots,2,2.7,5.4
431,61,2019-01-14,Cheese,2,2.5,5.0
431,61,2019-01-14,Potatoes,2,2.3,4.6
431,61,2019-01-14,Bread,2,2,4
432,18,2019-01-14,Cheese,1,2.5,2.5
432,18,2019-01-14,Orange Juice,1,3.5,3.5
432,18,2019-01-14,Carrots,1,2.7,2.7
432,18,2019-01-14,Milk,1,1.5,1.5
433,96,2019-01-14,Pasta,4,3,12
434,10,2019-01-14,Ice Cream,1,5,5
435,21,2019-01-14,Orange Juice,4,3.5,14.0
435,21,2019-01-14,Lettuce,4,2,8
435,21,2019-01-14,Potatoes,4,2.3,9.2
436,53,2019-01-15,Milk,1,1.5,1.5
436,53,2019-01-15,Tomatoes,1,5,5
437,80,2019-01-15,Pasta,3,3,9
437,80,2019-01-15,Ice Cubes,3,1,3
437,80,2019-01-15,Tomatoes,3,5,15
437,80,2019-01-15,Cheese,3,2.5,7.5
438,63,2019-01-15,Orange Juice,1,3.5,3.5
438,63,2019-01-15,Pasta,1,3,3
439,89,2019-01-15,Carrots,2,2.7,5.4
439,89,2019-01-15,Ice Cream,2,5,10
439,89,2019-01-15,Potatoes,2,2.3,4.6
439,89,2019-01-15,Ice Cubes,2,1,2
439,89,2019-01-15,Lettuce,2,2,4
440,73,2019-01-15,Tomatoes,3,5,15
440,73,2019-01-15,Cheese,3,2.5,7.5
440,73,2019-01-15,Bread,3,2,6
440,73,2019-01-15,Pasta,3,3,9
441,40,2019-01-15,Potatoes,5,2.3,11.5
441,40,2019-01-15,Ice Cubes,5,1,5
441,40,2019-01-15,Bread,5,2,10
442,65,2019-01-15,Potatoes,2,2.3,4.6
442,65,2019-01-15,Ice Cream,2,5,10
442,65,2019-01-15,Cheese,2,2.5,5.0
442,65,2019-01-15,Lettuce,2,2,4
442,65,2019-01-15,Tomatoes,2,5,10
443,87,2019-01-15,Orange Juice,1,3.5,3.5
443,87,2019-01-15,Potatoes,1,2.3,2.3
444,40,2019-01-15,Carrots,3,2.7,8.100000000000001
444,40,2019-01-15,Ice Cubes,3,1,3
445,18,2019-01-16,Ice Cream,3,5,15
445,18,2019-01-16,Orange Juice,3,3.5,10.5
446,74,2019-01-16,Bread,1,2,2
446,74,2019-01-16,Ice Cubes,1,1,1
447,101,2019-01-16,Ice Cream,2,5,10
447,101,2019-01-16,Lettuce,2,2,4
447,101,2019-01-16,Pasta,2,3,6
448,19,2019-01-16,Bread,1,2,2
449,60,2019-01-16,Carrots,2,2.7,5.4
449,60,2019-01-16,Orange Juice,2,3.5,7.0
449,60,2019-01-16,Milk,2,1.5,3.0
449,60,2019-01-16,Bread,2,2,4
449,60,2019-01-16,Potatoes,2,2.3,4.6
450,38,2019-01-16,Pasta,5,3,15
451,68,2019-01-16,Tomatoes,1,5,5
451,68,2019-01-16,Cheese,1,2.5,2.5
451,68,2019-01-16,Ice Cream,1,5,5
452,15,2019-01-17,Bread,2,2,4
453,24,2019-01-17,Bread,5,2,10
453,24,2019-01-17,Tomatoes,5,5,25
454,76,2019-01-17,Potatoes,4,2.3,9.2
454,76,2019-01-17,Bread,4,2,8
455,22,2019-01-17,Potatoes,5,2.3,11.5
455,22,2019-01-17,Lettuce,5,2,10
456,94,2019-01-17,Pasta,5,3,15
456,94,2019-01-17,Bread,5,2,10
456,94,2019-01-17,Lettuce,5,2,10
457,42,2019-01-17,Ice Cubes,2,1,2
457,42,2019-01-17,Milk,2,1.5,3.0
458,98,2019-01-17,Cheese,1,2.5,2.5
458,98,2019-01-17,Potatoes,1,2.3,2.3
458,98,2019-01-17,Bread,1,2,2
458,98,2019-01-17,Ice Cream,1,5,5
458,98,2019-01-17,Carrots,1,2.7,2.7
459,31,2019-01-17,Ice Cream,3,5,15
459,31,2019-01-17,Bread,3,2,6
459,31,2019-01-17,Lettuce,3,2,6
459,31,2019-01-17,Cheese,3,2.5,7.5
460,2,2019-01-17,Lettuce,2,2,4
460,2,2019-01-17,Ice Cream,2,5,10
461,21,2019-01-17,Ice Cubes,3,1,3
461,21,2019-01-17,Ice Cream,3,5,15
462,33,2019-01-17,Ice Cubes,1,1,1
462,33,2019-01-17,Tomatoes,1,5,5
462,33,2019-01-17,Bread,1,2,2
462,33,2019-01-17,Lettuce,1,2,2
462,33,2019-01-17,Orange Juice,1,3.5,3.5
463,89,2019-01-17,Tomatoes,4,5,20
463,89,2019-01-17,Potatoes,4,2.3,9.2
463,89,2019-01-17,Milk,4,1.5,6.0
463,89,2019-01-17,Carrots,4,2.7,10.8
464,70,2019-01-17,Potatoes,4,2.3,9.2
464,70,2019-01-17,Lettuce,4,2,8
464,70,2019-01-17,Ice Cubes,4,1,4
464,70,2019-01-17,Tomatoes,4,5,20
465,54,2019-01-17,Ice Cubes,3,1,3
465,54,2019-01-17,Milk,3,1.5,4.5
465,54,2019-01-17,Orange Juice,3,3.5,10.5
465,54,2019-01-17,Cheese,3,2.5,7.5
465,54,2019-01-17,Ice Cream,3,5,15
466,16,2019-01-17,Tomatoes,1,5,5
467,93,2019-01-17,Ice Cream,1,5,5
467,93,2019-01-17,Bread,1,2,2
467,93,2019-01-17,Carrots,1,2.7,2.7
468,86,2019-01-17,Ice Cubes,4,1,4
468,86,2019-01-17,Milk,4,1.5,6.0
468,86,2019-01-17,Pasta,4,3,12
468,86,2019-01-17,Potatoes,4,2.3,9.2
469,53,2019-01-17,Pasta,5,3,15
469,53,2019-01-17,Lettuce,5,2,10
469,53,2019-01-17,Milk,5,1.5,7.5
470,15,2019-01-17,Potatoes,1,2.3,2.3
471,99,2019-01-17,Pasta,2,3,6
471,99,2019-01-17,Orange Juice,2,3.5,7.0
471,99,2019-01-17,Ice Cubes,2,1,2
471,99,2019-01-17,Milk,2,1.5,3.0
471,99,2019-01-17,Carrots,2,2.7,5.4
472,71,2019-01-17,Lettuce,3,2,6
472,71,2019-01-17,Milk,3,1.5,4.5
473,47,2019-01-17,Pasta,3,3,9
473,47,2019-01-17,Potatoes,3,2.3,6.8999999999999995
473,47,2019-01-17,Ice Cream,3,5,15
474,88,2019-01-17,Ice Cream,2,5,10
474,88,2019-01-17,Orange Juice,2,3.5,7.0
475,87,2019-01-17,Cheese,2,2.5,5.0
476,35,2019-01-17,Ice Cubes,2,1,2
476,35,2019-01-17,Carrots,2,2.7,5.4
476,35,2019-01-17,Bread,2,2,4
477,66,2019-01-17,Tomatoes,4,5,20
477,66,2019-01-17,Bread,4,2,8
477,66,2019-01-17,Pasta,4,3,12
477,66,2019-01-17,Lettuce,4,2,8
477,66,2019-01-17,Cheese,4,2.5,10.0
478,90,2019-01-17,Orange Juice,4,3.5,14.0
478,90,2019-01-17,Lettuce,4,2,8
478,90,2019-01-17,Bread,4,2,8
478,90,2019-01-17,Potatoes,4,2.3,9.2
479,19,2019-01-17,Milk,5,1.5,7.5
479,19,2019-01-17,Bread,5,2,10
479,19,2019-01-17,Ice Cream,5,5,25
479,19,2019-01-17,Orange Juice,5,3.5,17.5
479,19,2019-01-17,Tomatoes,5,5,25
480,10,2019-01-17,Ice Cubes,1,1,1
480,10,2019-01-17,Lettuce,1,2,2
480,10,2019-01-17,Cheese,1,2.5,2.5
481,66,2019-01-17,Orange Juice,2,3.5,7.0
481,66,2019-01-17,Potatoes,2,2.3,4.6
481,66,2019-01-17,Ice Cubes,2,1,2
481,66,2019-01-17,Cheese,2,2.5,5.0
482,3,2019-01-17,Orange Juice,3,3.5,10.5
483,91,2019-01-17,Orange Juice,1,3.5,3.5
483,91,2019-01-17,Bread,1,2,2
483,91,2019-01-17,Potatoes,1,2.3,2.3
483,91,2019-01-17,Cheese,1,2.5,2.5
484,54,2019-01-17,Carrots,5,2.7,13.5
484,54,2019-01-17,Ice Cubes,5,1,5
484,54,2019-01-17,Lettuce,5,2,10
484,54,2019-01-17,Milk,5,1.5,7.5
485,27,2019-01-17,Ice Cubes,1,1,1
485,27,2019-01-17,Ice Cream,1,5,5
485,27,2019-01-17,Milk,1,1.5,1.5
486,9,2019-01-17,Lettuce,4,2,8
487,19,2019-01-17,Lettuce,2,2,4
487,19,2019-01-17,Cheese,2,2.5,5.0
487,19,2019-01-17,Milk,2,1.5,3.0
487,19,2019-01-17,Carrots,2,2.7,5.4
488,15,2019-01-17,Milk,3,1.5,4.5
489,61,2019-01-17,Pasta,5,3,15
489,61,2019-01-17,Milk,5,1.5,7.5
490,26,2019-01-17,Pasta,3,3,9
490,26,2019-01-17,Tomatoes,3,5,15
490,26,2019-01-17,Milk,3,1.5,4.5
491,93,2019-01-17,Ice Cream,5,5,25
491,93,2019-01-17,Lettuce,5,2,10
492,41,2019-01-17,Tomatoes,1,5,5
492,41,2019-01-17,Milk,1,1.5,1.5
493,56,2019-01-17,Potatoes,3,2.3,6.8999999999999995
493,56,2019-01-17,Ice Cubes,3,1,3
493,56,2019-01-17,Pasta,3,3,9
493,56,2019-01-17,Orange Juice,3,3.5,10.5
494,65,2019-01-17,Potatoes,4,2.3,9.2
494,65,2019-01-17,Ice Cream,4,5,20
494,65,2019-01-17,Cheese,4,2.5,10.0
495,19,2019-01-18,Ice Cubes,4,1,4
496,31,2019-01-18,Milk,2,1.5,3.0
